source_id,hotel_name,rating_score,title,pos_text,neg_text,stay_duration,stay_date,room_type,traveler_type,hotel_stars,hotel_district,reviewer_country,stay_date_dt,month,season,is_local,pos_sentiment_score,neg_sentiment_score,text_sentiment_avg
b2cddfac1bffac30216023fe730f449e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,"overal it was ok for the money, but wouldn’t stay again, pictures are completely different than reality",nice location and big apartment with parking included,"the room was smelling like cigarettes quote a lot, and it simply felt not the cleanest",1,November 2025,Duplex Apartment,Couple,3,Krzyki,Slovakia,2025-11-01,11,Autumn,0,0.4215,0.3612,0.39135
4e50ee6f691ff314cff81027eb87b7be,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Generally good.,Good location.,The bra doesn’t work. Kitchen ware bad condition.,2,December 2025,Duplex Apartment,Group,3,Krzyki,Ukraine,2025-12-01,12,Winter,0,0.4404,-0.5423,-0.050949999999999995
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,The location was great and the staff very kind and helpfull!,The sofa bed wasn't confortable for sleep.,1,December 2025,One-Bedroom Apartment,Group,3,Krzyki,Romania,2025-12-01,12,Winter,0,0.8436,0.0,0.4218
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,The private garage and near to the center,Nothing,1,December 2025,One-Bedroom Apartment,Solo traveller,3,Krzyki,Germany,2025-12-01,12,Winter,0,0.0,0.0,0.0
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Location in the center,but at the same time, calm and quiet, free parking, shops, walking areas, transport stations nearby. Very convenient if you have suitcases, you can do without a taxi","The sofa was in very bad condition, it was almost impossible to sleep. It was a pity that there was no microwave to make it easier to heat up food.
The extractor fan in the bathroom did not turn off for a very long time and made excessive noise.But the price and convenient location compensate for all the shortcomings ))",1,December 2025,One-Bedroom Apartment,Couple,3,Krzyki,Ukraine,2025-12-01,12,Winter,0,0.6808,-0.4754,0.10269999999999999
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,The parking for the car and it was very warm,Very bland and poorly decorated,6,October 2025,Duplex Apartment,Family,3,Krzyki,Sweden,2025-10-01,10,Autumn,0,0.2944,0.0,0.1472
705a16b3336431b844f37b13f0ab769a,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Good overnight stay,"The breakfast is provided by a hotel which is approx 500 metres walk. The breakfast was extensive and good quality
The apartment provides all you need for a one night stay",The curtains in the front room do not match the size of the window and so they feel they compromise your privacy and also let the early morning sun into the room,1,September 2025,One-Bedroom Apartment,Couple,3,Krzyki,United Kingdom,2025-09-01,9,Autumn,0,0.4404,0.0,0.2202
d8696c28858ca7ff976bb81874c13bbb,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Spacious appartment,"Great location near the railway station, clean and spacious apartment.",Perhaps my mistake but the check in desk has a different hotel name on it so I walked past it a few times.,2,August 2025,Duplex Apartment,Family,3,Krzyki,United Kingdom,2025-08-01,8,Summer,0,0.7783,-0.1779,0.3002
8ec73f63f007521f1ec5d1ed11a329e6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Small changes could do wonders,Location: Very close to the train station and you can find parking around in the street relatively easily. Żabka and Biedronka supermarkets were nearby.,"The room is not as described on booking: no Hair dryer, shampoo or body wash, so take your own.
The bathroom needs one more towel for guests to put on the floor to avoid slipping. There's an ironing board, but no iron.
Booking says there is tea and coffee making facilities but there wasn't. Breakfast is available for an extra cost but you should know its in another building. Reception desk is hard to find as it has another name which is confusing and I was told parking was full here but when I arrived the receptionist asked if we wanted to use the parking.
Overall, it's acceptable for a one-night stay, but more than that I'm not sure. Photos here are extremely staged.",1,August 2025,Studio Apartment,Couple,3,Krzyki,Poland,2025-08-01,8,Summer,1,0.34,-0.7538,-0.2069
da086697b1b36efd4d38ad1427a88fe2,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good for short stays.,"It was very close to the railway station, what was a big advantage and the breakfast was tasty.","It could be more clean, but for one night stay it was okay.",1,June 2025,Studio Apartment,Family,3,Krzyki,Poland,2025-06-01,6,Summer,1,0.25,0.5182,0.3841
f73528e380d33718256006e047883685,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,"great for short stay, bring your own kitchen utensils","great location, helpful staff, parking (once you obtain the remote control for the door), clean (minus the balcony), washing machine","poorly equipped kitchen, not enough towels (had to go to the reception to get more towels and the kettle), it's like a big apartment renting building - so you might get unlucky if there are a lot of other tourists - can get loud, and the check-out time in the morning is super crowded [avoid using elevator if possible]",2,August 2025,One-Bedroom Apartment,Family,3,Krzyki,Poland,2025-08-01,8,Summer,1,0.8625,0.7506,0.8065500000000001
b2fcd4aaa759519057f94ba89cc8b905,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,I was totally ok for few days of stay,"The location is perfect, of course. Walking distance to the main station and to the city center. The room was good and clean enough. The staff was supportive. There was just one duvet, and we got another one after a request.","The bed was so noisy. It was making noise even when you were just talking. And it was pretty hot in the room, even though the weather wasn't that warm. And the kitchen is missing even simple things, no pan, just one fork, etc.",1,July 2025,Studio Apartment,Group,3,Krzyki,Ukraine,2025-07-01,7,Summer,0,0.8885,-0.4779,0.20529999999999998
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,"Good location, parking included, spacious","Beds worn out, quite noisy, no body wash/shampoo",1,July 2025,One-Bedroom Apartment,Family,3,Krzyki,Lithuania,2025-07-01,7,Summer,0,0.4404,-0.688,-0.12379999999999997
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Location was great as close to the main station, bus to the airport and Old Town.
Apartament was clean and specious.","There was bread and rolls left from previous customer.
Pillows were not the most comfortable.
A bit noise from the street as the apartment was on the first floor.
Lighting was a bit dark apart from the bathroom.",1,June 2025,Studio Apartment,Solo traveller,3,Krzyki,United Kingdom,2025-06-01,6,Summer,0,0.7783,-0.4439,0.1672
0b0a966d76b12d16a115bdd2dd725902,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,"Great stay, great service.",Privacy,No late check out,1,May 2025,One-Bedroom Apartment,Solo traveller,3,Krzyki,United Kingdom,2025-05-01,5,Spring,0,0.0,-0.296,-0.148
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,"It was two floor apartment with two bathrooms, kitchen dormitory and living room. I stayed there, however, for one night so I couldn't experience its whole capabilities. The apartment was close to railway station.",The table in the living room was a bit worn. No air conditioning was present. There was a little disorder in the wardrobe so I had no good place where I could put my luggage.,1,May 2025,One-Bedroom Apartment,Solo traveller,3,Krzyki,Poland,2025-05-01,5,Spring,1,0.0,-0.6275,-0.31375
ee7b83c57cdec1e4a0e36a27d57a4012,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,We won the game,"Great location
Apartment clean, tidy and comfortable.",No negatives to report.,3,May 2025,Studio Apartment,Solo traveller,3,Krzyki,United Kingdom,2025-05-01,5,Spring,0,0.8779,-0.296,0.29095000000000004
d878a93056063750c88a98be84a27def,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,"Good, calm place for short stay","enough space for everyone got separate bed. good for short stay, basic necessity everything available in room. nearby 24 hours store open. parking paid but okay, at least you get place to park otherwise in downtown it's difficult to find parking even on weekends.",kitchenette should have more basic things and at least one coffee machine as well. and bath gel and shampoo in toiletries.,1,May 2025,Duplex Apartment,Group,3,Krzyki,Belgium,2025-05-01,5,Spring,0,0.0129,0.2732,0.14305
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"I really don't know what is ""Deluxe"" about these apartments. I'd say 'Basic apartments near city center'.
- A lot of space in our room
- near center
- was very cheap for me - price was less than breakfast total (and breakfast was included!)","- smell of chlorine in the room
- bed was squeaky and fridge noisy
- you have to wait at the checkout till cleaning lady goes to the room and confirms that they may return your deposit",1,May 2025,One-Bedroom Apartment,Family,3,Krzyki,Poland,2025-05-01,5,Spring,1,0.0,-0.1779,-0.08895
f5de76fcc7ac770685f315b0d73a656c,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Good option for families for 1 night stay during road trips,"Good location (close to the centre),, there is a washing machine, very spacious, two bathrooms (one on each floor).","No private parking (although I reserved the parking, that reservation didn't mean anything for reception staff and she simply decided to give that parking slot to another hotel guest), no shower gel in both bathrooms, distance to the hotel (for breakfast) was a bit too far (15min walk), too close to the train station (hence couldn't sleep in the morning due to trains' noise), noise problem wouldn't bother in winter though (when there's no need to keep the windows open due to hot [+23C] weather), no room air conditioning (although could keep the windows open all the time).",1,May 2025,One-Bedroom Apartment,Family,3,Krzyki,Lithuania,2025-05-01,5,Spring,0,0.4404,-0.8158,-0.18769999999999998
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Location - very close (walking distance) to the main railway station in a modern apartment building.
Price—The Genius 3 level was a real bargain. It was almost like the price of a dinner in a restaurant (~35 EUR per apartment for 2).
Apartment was clean
Helpful staff","No iron and hair dryer, even though they were supposed to be standard accessories as per Booking.com page.
Paper-thin walls, so you could hear neighbours.
Lack of toiletries in the bathroom was a disappointment and a bad surprise in the morning. Was totally unprepared for this in case of a company-run apartment.
Check-in was a bit chaotic and complicated - I received a message via Booking.com to check-in online, as so I did. Only to be informed at the reception desk that they need to to it again anyway in person during check-in.
Same for the invoice - I received a request via Booking.com to provide company details for an invoice within 2 hours time otherwise they would be able to issue the invoice for me. That was confusing cause I did that during the booking process in the very beginning. In the end it turned out that this is an automated bot message they send to everyone and they handed me the paper invoice during check-in. I felt blackmailed to be honest. The check-in and invoice issues are an obvious process problem, but the staff handled it professionally in the end.",1,April 2025,One-Bedroom Apartment,Group,3,Krzyki,Poland,2025-04-01,4,Spring,1,0.818,-0.7469,0.03554999999999997
f4bb4fa6980625c1eed631fe84ccaf43,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Acceptable choice.,"Acceptable option near the train station. The facilities are good (it was basically a 1-bedroom apartment), with very good size facilities (e.g., bathroom and kitchen). Good wi-fi, limited TV (based on antenna reception). Supermarket a block away.","It did not provided few essential items like paper towels, toaster or microwave or coffee maker (just stove and couple of pots).",1,March 2025,Studio Apartment,Solo traveller,3,Krzyki,United States,2025-03-01,3,Spring,0,0.7351,0.3612,0.54815
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,"The location, staff and price were great. The place was easy to find and check in went smoothly. The apartment was well heated, light and matched the photos
While the room may need some refreshment, overall my experience was positive and I'm very thankful for easy communication with the staff.","Some chairs had tears in the material, the walls need a little refreshment",1,December 2024,Studio Apartment,Group,3,Krzyki,Ukraine,2024-12-01,12,Winter,0,0.9617,-0.2263,0.3677
ff59bd4f1b0c4e80da86261ec81df6da,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,"Not bad, great for railway connections",The location was excellent for central Wroclaw and for transport links.,There was a huge amount of noise from very rowdy people in another room which meant we had basically zero sleep.,1,November 2024,Duplex Apartment,Group,3,Krzyki,United Kingdom,2024-11-01,11,Autumn,0,0.5719,0.3182,0.44504999999999995
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,"Affordable price, close to train station.",The heater is not working. It was crazy hot and impossible to turn off the heating.,1,November 2024,One-Bedroom Apartment,Solo traveller,3,Krzyki,Belgium,2024-11-01,11,Autumn,0,0.0,-0.34,-0.17
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,Location and size of the apartment itself,"Actual apartment conditions
- no furniture at all (just a couch, table, chairs and beds), no place for clothes
- claimed flat tv not present (we don't mind the tv but the statement in the ad)",2,October 2024,Duplex Apartment,Family,3,Krzyki,Czech Republic,2024-10-01,10,Autumn,0,0.0,-0.296,-0.148
a6ce662eac4341b9f10d6bb216813e35,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,A decent place to spend a few days,"The venue is a few minutes' walk from the railway station. The apartment is spacious, bright, and clean. Facilities are fairly sufficient. The reception office is open 24 hr.","Although an oven is provided in the kitchen, there is no microwave. Besides, there is no hair dryer.",3,October 2024,Studio Apartment,Couple,3,Krzyki,Hong Kong,2024-10-01,10,Autumn,0,0.6808,-0.5267,0.07705000000000001
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Good location, nice staff, value for the money? Well, maybe a little bit too expensive, but that's ok for me this time.","They tried to make me rent the apartment for 2 more days , but I do not mind, I know that trick, they are trying to make a living, right? No worries, everything is ok and went great.",2,September 2024,Studio Apartment,Solo traveller,3,Krzyki,Sweden,2024-09-01,9,Autumn,0,0.7845,0.3919,0.5882000000000001
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,,Very squeaky bed in apartment 12,1,August 2024,One-Bedroom Apartment,Family,3,Krzyki,Estonia,2024-08-01,8,Summer,0,0.0,0.0,0.0
b07f4c1488529d825448ddf51ceb68b4,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,"Good, I recommend it",The location is perfect right next to the train station and bus station. Nearby is a lot of restaurants and shops. Good WiFi,"a bit noice, because of the kids area",2,June 2024,One-Bedroom Apartment,Solo traveller,3,Krzyki,Ukraine,2024-06-01,6,Summer,0,0.765,0.0,0.3825
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Clean and tidy, centrally located flat.",No aircon\ fan so very hot in the flat even with door open. Unfortunately it was noisy with cars and neighbours so didnt get much sleep.,2,July 2024,Studio Apartment,Couple,3,Krzyki,United Kingdom,2024-07-01,7,Summer,0,0.4019,-0.4588,-0.028450000000000003
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,Great location. Apartment which we stayed was away from main street that's why was very quiet.,"That's our I think third stay in this place and every time is different.... what I mean : once there was coffee, sugar and few tea bags, another time tea and sugar, this time was nothing. I know that is small things but they making difference specially if you checking in late after your long flight.",2,May 2024,Duplex Apartment,Family,3,Krzyki,Ireland,2024-05-01,5,Spring,0,0.6249,0.0,0.31245
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,"Good location, Helpful staff","Lack of Shampoo,
The pictures of the room was better than the reality.
The bed was mentioned to be big double bed, but it was not that much big :)",3,June 2024,Duplex Apartment,Family,3,Krzyki,Poland,2024-06-01,6,Summer,1,0.6908,0.6486,0.6697
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Great location between station and the old town. The place was easy to find and is only a short walk from the station. Groceries, take away and other stores can be found right around the corner.
The apartment is specious and has everything needed for a short or also a longer stay (fully equipped kitchen incl. dishwasher, laundry machine, two full baths).","The rooms couldn't be properly darkened due to too short curtains. In the living room a whole curtain was missing. One of the bathrooms had a constantly running fan. Furthermore, the shower door was partially derailed.
Unfortunately, it is poorly soundproofed so that the neighbours and the hallway can be heard.",1,May 2024,Duplex Apartment,Group,3,Krzyki,Switzerland,2024-05-01,5,Spring,0,0.7906,-0.5719,0.10935
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"The room looks different from the photos, but it is still nice. The staff is nice and friendly.","NO SHAMPOO (??!!) and they ""do not provide it""(c) - The weirdos thing I have ever met in the apartments. So there is a washing liquid for dishes, a liquid for washing clothes... but no shampoo. It was an amazing quest in the middle of the night after a long trip :(",1,January 2024,Studio Apartment,Solo traveller,3,Krzyki,Ukraine,2024-01-01,1,Winter,0,0.9136,-0.6008,0.15639999999999998
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,Ideal location,"The smell of cigarettes, most likely the previous guests smoked in apartments",1,January 2024,One-Bedroom Apartment,Family,3,Krzyki,Ukraine,2024-01-01,1,Winter,0,0.5267,0.0,0.26335
d52bcc7f97e4bf8296d2891dc667680e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Good value for money,Good value for money. Large apartment,Apartment should be renovated as some parts are very used especially these connected with the electricity,1,November 2023,Duplex Apartment,Solo traveller,3,Krzyki,Poland,2023-11-01,11,Autumn,1,0.6486,0.0,0.3243
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,Convenient location not far from train station and city center,"Poor kitchen equipment: 2 forks, 2 plates, 2 cups. No tea kettle.

Heat regulator was broken. It was too hot.
No place to store clothes.
No bathroom stuff: shampoo, shower gel, toothpaste, etc",3,December 2023,Studio Apartment,Couple,3,Krzyki,Ukraine,2023-12-01,12,Winter,0,0.0,-0.8957,-0.44785
265e780467b2ed3e96e65973d1dbfd6e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,The photos on Booking are too old and don't illustrate the actual condition of the place.,"The location and the cleaner's work are great, but the rest is disappointing.","The condition of the apartments is terrible, unlike in the photos: the walls are dirty, and all the lights are full of dead insects, in one of the bedrooms the door is simply missing (off its hinges), both toilets do not close (in one of them even the door itself does not close, in the second - only the lock). Also, there was no TV or hair dryer in the room, and the set of dishes was not complete for 5 adults.

The heating in the duplex is completely uncontrolled: on the ground floor, it cannot be turned on; in the lower part of the room, it is cold; in the upper part, it cannot be turned off, which makes it very stuffy and you have to open the windows constantly.

The shower stall is leaking, one of the sinks is missing a stopper, and instead of it, there is a bottle cap lying in the drain. The bed linen and towels look like they have been used for years and totally differ from the photos - they seem the cheapest.

In the photos, you can find what this apartment COULD look like, but it feels like somebody tried to reduce all the possible comfort for the economy.",3,December 2023,Duplex Apartment,Group,3,Krzyki,Poland,2023-12-01,12,Winter,1,-0.4118,-0.51,-0.4609
8bde3987e4420105eb6a58b58cdf153a,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,"good value for the money, convenient location","good value for money - just a 6-minute walk to the railway station, clean, with a soft bed, and very warm in the winter.
the kitchen is fully equipped: cutlery, pots, a pan, and even, a new sponge for washing the dishes, and even a dishwasher.","the apartment feels a little empty. in April 2022 there was more furniture in the room: a table and chairs on the balcony, a sofa and a coffee table in the room. also, in April of 2022, there was tea, coffee and sugar in the kitchen, and now there a none.",2,December 2023,Studio Apartment,Solo traveller,3,Krzyki,Poland,2023-12-01,12,Winter,1,0.8479,-0.1298,0.35905
793e217c911e07054b0c410ff4cb8248,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Budget option but with an underground parking,"Underground parking is a nice thing to have (especially in the winter).
The room was bigger than expected. A bathtub was a nice suprise.",I wasn't told about the self check out option. I needed to return the pilot to the garage and had to wait for the reception to open and couldn't leave for work early as I originally planned.,1,November 2023,Studio Apartment,Solo traveller,3,Krzyki,Poland,2023-11-01,11,Autumn,1,0.6808,0.0382,0.3595
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"I think that these apts are ok to stay for 1 or 2 nights.
1. Very close to the railway station.(which was important for me)
2. Pretty fast check-in and quite clean room.
3. The receptionists were nice and helped to get the extra towels (though actually I think that towels for the kitchen and the bathroom floor should be provided from the very beginning).
4. There was sugar, tea bags and the soap.
5. There is an elevator in the building.
6. Had no problems with hearing neighbors.
7. Strong Wi-Fi.","1. There is no way to have a dry floor after taking a shower. A plastic screen does not help at all. Each time I had a shower I ended up mopping after.
2. There were holes in the bed lignings.
3. The TV didn't turned off (had to plug it off).
4. If staying longer than 1 night you'll have an instant need to go to the reception and ask for simple things like a towel for the bathroom floor, frying pan, etc.
5. There was bad smell of cigarettes after previous guests( and I don't smoke myself and was traveling with my kid.",3,December 2023,One-Bedroom Apartment,Couple,3,Krzyki,Ukraine,2023-12-01,12,Winter,0,0.8858,-0.666,0.1099
017b7567f94cdf2b2bd733997505c95f,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Near train station,Near trainstation and friendly reseption staff,Very Small bed and no toylet paper and not even a cloth to wipe the kitchen top the apartment need more care,2,December 2023,Studio Apartment,Couple,3,Krzyki,Malta,2023-12-01,12,Winter,0,0.4939,0.4754,0.48465
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Good,Location and clean,The stairs is not convenient and it is too hot in summer.,2,August 2023,Duplex Apartment,Family,3,Krzyki,Poland,2023-08-01,8,Summer,1,0.4019,0.0,0.20095
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Aprtment was very clean,warm,and in perfect location,near main station.helpful staff.I was satisfied with the room.",,2,November 2023,Studio Apartment,Solo traveller,3,Krzyki,Ireland,2023-11-01,11,Autumn,0,0.7759,0.0,0.38795
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Pleasant,Great location and decent size of the room,There was no sofa bed the apartment looked so empty and not cosy or like on the pictures.,1,November 2023,Studio Apartment,Group,3,Krzyki,United Kingdom,2023-11-01,11,Autumn,0,0.6249,-0.6884,-0.03175
713492a4888690a9f59e64fe57fa828d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,"Not great, not bad. A good value for the money, but lacking any character.","One bed quite comfortable. The others less. Simple, clean and easy to access from the train station.","A bit plain- strange floorplan.
No bath soap.
The couch quite dirty.",1,October 2023,Duplex Apartment,Group,3,Krzyki,Poland,2023-10-01,10,Autumn,1,0.8366,-0.7346,0.05099999999999999
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,Good location. Not a small appartment. Nice comfy bed.,Only 1 towel per person and they look really old. The air vent in the bathroom hasn't been cleaned for a long time. And some scratches on the walls and doors that make the apartment look old.,1,October 2023,Studio Apartment,Couple,3,Krzyki,Ukraine,2023-10-01,10,Autumn,0,0.1451,0.0,0.07255
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,Large spacious apartment.,Small creaky double bed,2,October 2023,One-Bedroom Apartment,Couple,3,Krzyki,Czech Republic,2023-10-01,10,Autumn,0,0.0,0.0,0.0
9fdbf776aa86c6b8206948e4363927e1,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,"Pleasant stay, exactly what we needed to help us sleep closer to the airport.","The property was well set out and had ample furniture for what was needed. The kitchen was good and clean. Linen was clean and fresh.
It has washer which was great if we were staying longer.",They didn’t supply cot beds even though there is plenty of room in both the apartment itself and the bedroom. It would have helped us massively if we had one.,1,September 2023,One-Bedroom Apartment,Family,3,Krzyki,United Kingdom,2023-09-01,9,Autumn,0,0.9413,0.0,0.47065
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,"Good location, you can see the sunrise from the window/balcony. It was quite clean.","Apartment needs improvement and repairs:

Repairs:
- at least one chair to be replaced (unstable and big wholes in it)
- parts of wall falling apart (kitchen entrance in particular)
- iron was fully burned, iron board damaged as well, so were not able to iron our clothes.

Improvements:
- hair dryer is so small that could be too much time consuming for someone with the long hair like my wife
- there is an only one small wardrobe downstairs, partially occupied with the different staff which owner shall kept somewhere else. Please consider to add wardrobe to at least one bedroom, but ideally for both bedrooms upstairs.",1,September 2023,Duplex Apartment,Family,3,Krzyki,Poland,2023-09-01,9,Autumn,1,0.7089,0.7935,0.7512
060d18663dcc6d5067bda4c300dd19ec,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Good but I would not stay there again,"The apartments are not by any means ""deluxe"". They are just ok for a short stay in Wroclaw. Simple apartment with a bed, some furniture and a small bathroom. Nothing more, nothing less. A positive thing is the location that it is in a walking distance (20 min) from the center.","The building where the apartments are situated is old enough and dirty. It is also situated in a ""block of buildings"" and on its ""center"" there is a playground. So, we have awaken up from 08:00 pm due to children screaming.",1,August 2023,Studio Apartment,Couple,3,Krzyki,Greece,2023-08-01,8,Summer,0,-0.1952,-0.8126,-0.5039
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,Well located,Rooms need renovation and some equipment should be changed.,1,July 2023,Studio Apartment,Couple,3,Krzyki,Poland,2023-07-01,7,Summer,1,0.2732,0.0,0.1366
70197b9d0e7bc3fea52279a720e30e9e,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Very good,Convenient location. Comfortable double bed,The sofa-bed wasn't very comfortable,1,July 2023,One-Bedroom Apartment,Group,3,Krzyki,Poland,2023-07-01,7,Summer,1,0.5106,-0.4439,0.03335000000000002
d9a5f62d2e55d2cfa2f8268f3c92cb2d,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,Good,"Close to the railway station, but a bit away from the center. Good option if you arrive late and need something at walking distance. To be honest I thought it was closer to the old town - it is about 30 minutes walk to the main square.
It is in a new building with secured access. The apartment was spacious and very well-equipped, and it is fantastic value for the money.","There is no a light curtain. It would be nicer if there was a small sofa or armchair.

No quiet hours in the building.
Or I guess it was a just bad luck for me. There was something like a students/wedding party in the apartment above until early morning – people were listening music aloud and were jumping/dancing/bouncing. This is the only thing which I did not liked.",1,July 2023,Studio Apartment,Solo traveller,3,Krzyki,Bulgaria,2023-07-01,7,Summer,0,0.9676,0.2187,0.5931500000000001
c8de5bb30c685c4da58db69be6d53b6b,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,Nice and clean studio for short stays!,"The room was spacious, clean, everything in order! The bathroom was clean and spacious. I only stayed one night so I can’t say more. But overall I think it was comfortable for one night stay!",I did not dislike anything.,1,July 2023,Studio Apartment,Solo traveller,3,Krzyki,Mexico,2023-07-01,7,Summer,0,0.8287,0.2924,0.56055
390998dea6c548a99f6e84d497e46cd6,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,6.0,Pleasant,location,not exactly as advertised,2,July 2023,Duplex Apartment,Family,3,Krzyki,Poland,2023-07-01,7,Summer,1,0.0,0.0,0.0
e47a08bc6ab4755961da6e4efd4d08d2,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,7.0,it's ok for its price,"nice apartment building, not so close to the city's centre but really close to the train station. the apartments are comfortable and they have all necessary facilities. ideal (I believe) for families.","there was an ongoing renovation during the dates we stayed and I believe we shoud have been informed earlier. also, during the day (till 16.00), a toddler's care facility functions at the building's garden...",2,June 2023,Studio Apartment,Couple,3,Krzyki,Greece,2023-06-01,6,Summer,0,0.899,0.4939,0.69645
1e95ca135b0b0c936ea9bdbea0678b43,Deluxe Apartments by The Railway Station Wroclaw - parking w cenie,8.0,good value for it’s money,"Apartment was very spacious, even more than we need","Bed clothes need to be replaced, apartment is not fully equipped",1,June 2023,Duplex Apartment,Family,3,Krzyki,Ukraine,2023-06-01,6,Summer,0,0.0,0.0,0.0
